duration,keep_direction,keep_time,avg_v,avg_speed,total_distance,mean_dist,mean_time,mean_acc,mean_curve,mean_dir,mean_head,std_dist,std_time,std_acc,std_curve,std_dir,std_head
3597,53,0.8940783986655546,0.7969276209049411,0.2810857060566753,1011.0652846858612,17.737987450629145,63.10526315789474,0.017636811638687144,1.0083927716060255,87.01848542557025,5.303817105029509,12.374802262092288,109.15025603887423,0.09296481574187462,0.02956709015099157,12.11820297186003,16.002502054764474
9216,53,0.7639973958333334,0.38205033081333584,0.1450881046193917,1337.131972172314,19.957193614512146,137.55223880597015,0.000674937099968656,1.0369429282008593,80.17067974685135,15.488103197584481,16.02591108230512,273.1597467986584,0.005143570964027837,0.06503246810791066,20.50227808725178,23.631753103945698
3696,50,0.7897727272727273,0.26074010286110577,0.14033926177920542,518.6939115359432,9.262391277427557,66.0,0.0006812024277481173,1.0389411071182257,83.72544420047666,10.533668383247749,4.475437006065718,100.09138681367999,0.00632144202109537,0.08851155637453698,18.258002767133082,22.57467419773517
11421,102,0.957184134489099,0.48183208614988754,0.14857667917704398,1696.8942528810194,14.140785440675161,95.175,0.0021262915659183705,1.0635133682563112,85.44419674789606,6.59287181364278,15.38602787555827,237.53482770953823,0.020925694379587755,0.12707718310704286,12.047676150475674,14.817813110953836
7800,72,0.9930769230769231,0.30784753782892527,0.08870125592753542,691.8697962347762,9.34959184101049,105.4054054054054,0.0008284142416961057,1.0059344011947076,88.586781785982,2.8651547352693747,3.6285277300292433,303.338314335256,0.007213175434927809,0.02679336219349858,8.619278650728113,12.10203711798828
10341,48,0.8949811430229185,0.48606399983528253,0.14917259005627614,1542.5937537719515,24.10302740268674,161.578125,0.003002210011641763,1.0477165509133832,82.23913680263864,11.712893171774521,33.4250141365016,321.6297271653918,0.03095568885295602,0.10145158756392035,15.622839650246094,19.104823403883866
3114,131,0.8323699421965318,0.9229238256319547,0.4716000567703597,1468.5625767829001,9.353901762948409,19.8343949044586,0.05146346871169923,1.0912692860877087,80.20960165372558,17.266110068218897,4.492179988021346,34.20970308470118,0.21912086246988108,0.13020116690683245,22.120828718292046,27.111488288264315
4797,191,0.9868667917448405,0.9650012832163555,0.34728561360761095,1665.9290884757097,8.456492834902079,24.3502538071066,0.05280685534056658,1.0368373944033886,88.21636992500858,3.5854604568704764,4.027874072309961,82.95809083483637,0.2669983762393714,0.09988765170318666,10.137596714894105,14.146731956227363
3693,30,0.9569455727051178,0.6338712146822689,0.14354318255470966,530.1049731745428,17.10016042498525,119.12903225806451,0.004572134729610243,1.0018986489611672,88.61680956118262,2.858593573555903,13.625308421052367,240.8382862521446,0.02864917827639394,0.010224537566780073,7.576046046657443,10.695877760279965
2115,22,0.9234042553191489,0.6873701224197297,0.22758655616555737,481.34556629015384,17.19091308179121,75.53571428571429,0.004632276220850833,1.0266059465690558,82.1439499302444,16.294029774307873,9.051894449704198,220.66692453023552,0.019925885720455287,0.04323402942829119,16.469636186503042,20.617993403710074
4725,41,0.8526984126984127,0.48872577423474384,0.20099971701829947,949.723662911465,18.622032606107158,92.6470588235294,0.006653043313427436,1.069825862794293,82.03507811620143,14.448269296634482,17.206482466558466,96.88679942651727,0.039277975534844134,0.11725873006005842,18.664088754436012,24.41831463942402
4041,52,0.9042316258351893,0.1850333721178198,0.13532148643427944,546.8341266809232,9.268375028490224,68.49152542372882,0.00032304423755336677,1.0206520777863708,84.84008922154064,9.402595029113446,7.900585942166815,87.62659082554211,0.003758848065035667,0.05650096370203482,14.698052377063746,19.248169077184237
2589,159,0.9907300115874855,0.9302672194071814,0.4616819116186559,1195.2944691807002,7.37836092086852,15.981481481481481,0.056272040132795575,1.0228068622363922,88.8574214030742,2.2993507167947937,1.570731526648541,29.245759895740214,0.23721650819912812,0.0803067795425503,8.318097742759834,11.68679544341842
2976,39,0.9879032258064516,0.2359305714432981,0.1575150615121752,468.7648230602334,11.719120576505835,74.4,0.0005773948808838619,1.0276375431325264,88.45751889415017,3.1640638068714684,5.728194559659923,94.64560211652731,0.004062389076713034,0.0898649483976449,9.632791418599604,13.609153016192758
7773,42,0.8004631416441529,0.9689802311705373,0.17830154962950473,1385.9379452701403,26.652652793656543,149.48076923076923,0.004606681456843984,1.092868852951943,82.06812501387157,10.672999835887849,21.474079702301374,340.10747681287995,0.027330805767252386,0.347596797709599,17.780719349295833,19.411023713499937
17034,106,0.749207467418105,1.1526440606910013,0.18109496883449017,3084.7716991267057,21.723744360047224,119.95774647887323,0.04967383052927222,1.0228142045126323,81.14790091907304,11.849630817358701,18.769582862665633,296.4422817070028,0.23585875055340727,0.06884487087392623,18.082065366468118,20.14823627250364
7263,40,0.7860388269310202,0.7417753598267146,0.37880094272608306,2751.231247019541,39.87291662347161,105.26086956521739,-0.00020956678146383533,1.0409906530929849,79.37600586578135,13.78572429220335,44.70197380392354,178.3472961219947,0.009979978711333425,0.0886803050662398,16.30093264182662,19.29263431709283
2922,41,0.7741273100616016,1.2138513930000439,0.5212488655561204,1523.0891851549836,28.73753179537705,55.132075471698116,0.025319505839592162,1.0501858515288447,83.57367990797269,10.10955021371134,32.00830555965528,113.34003568088923,0.2160983691320936,0.2744126324084628,13.959303941410605,17.352440712680654
6891,81,0.8902916848062691,0.6057549969583944,0.2535725097467751,1747.368164665027,15.742055537522766,62.08108108108108,0.0015322322012895624,1.0258058996900383,82.40304779305093,4.158698064699931,10.722475051840064,133.42644058611438,0.01631615087403822,0.08444734668237017,13.230812068160672,11.943148178595097
2760,83,0.9521739130434783,0.6102633447087465,0.26600154544039,734.1642654154764,8.342775743357686,31.363636363636363,0.0714067499894962,1.0671657176396285,86.70822863023508,6.65921564458191,2.8204451914300313,29.337836963313272,0.3032752403126634,0.12875041929282977,13.531209950743852,18.65400217442054
6570,22,0.8278538812785388,0.365191864554801,0.0962824271154775,632.5755461486872,19.767985817146474,205.3125,0.0027693658653233618,1.1117414625439108,74.85674925624767,20.997914819734277,18.43252524026743,270.09054471371263,0.008408928860289683,0.1436796949342586,25.319533134696464,26.856777041736635
8613,84,0.9487983281086729,0.4340859853529178,0.19713584456456804,1697.9310292346245,18.257322894995962,92.61290322580645,0.0010928876147997596,1.0187043509354194,86.34122347132761,5.642363386453073,10.420371356265564,204.7383345637997,0.008459006547602633,0.08102362971068874,12.043534286856955,14.447401115523084
12249,60,0.9052167523879501,0.3126582546613832,0.05701625353958691,698.3920896064001,10.423762531438808,182.82089552238807,0.00407678377096146,1.0373731458196676,84.28157306181912,10.310778825902455,5.365904945319313,696.7011806260739,0.024105060728526757,0.11047058980947591,17.143085895486568,21.8308590447957
3639,47,0.957131079967024,0.26799170499244257,0.1887138375647684,686.7296548981922,13.734593097963844,72.78,0.00030733248873281155,1.0015576368007109,88.66010940506852,2.127996542802008,9.941878717494191,82.72999214311581,0.0035288205402495844,0.005074557877490562,5.5765164220579075,6.583204335571524
8649,53,0.922996878251821,0.4273417866232455,0.161024707442758,1392.702694672414,22.106391978927206,137.28571428571428,0.004619101902714526,1.007218395039748,85.68515786554035,6.00005444924441,29.75651677896591,232.3124215888806,0.032369718276578606,0.021519147792297733,11.609127163482102,13.026696750816473
2961,35,0.8936170212765957,0.8151904858391361,0.5583841270128429,1653.3754000850279,40.32622927036653,72.21951219512195,0.0013445078924425547,1.0194533420783694,88.33805109429818,2.7888474438841633,43.739418105965555,97.02665266096379,0.008878753369794247,0.07705549813359652,4.794482175561359,6.182877400471807
11724,42,0.9552200614124872,0.4077791048187762,0.056134419755391324,658.1199372122079,11.752141735932284,209.35714285714286,0.01647051591702111,1.0166450421034146,80.19692419471572,12.771596399598105,7.172219743366063,925.3799495452708,0.10288451578262471,0.025817048980101818,17.243336416740163,18.380813299505512
6462,10,0.7822655524605385,0.2926709655527869,0.08238454022120038,532.3688989093969,33.273056181837305,403.875,0.0013927587182786638,1.0744433020244741,79.05723460635821,20.634532055050506,46.16780514947942,489.5114752230023,0.009169018979604716,0.1600200528103989,20.249720966085683,26.023646378814558
3432,29,0.40646853146853146,0.7615735647822318,0.3647688673663926,1251.8867528014594,34.77463202226276,95.33333333333333,0.004841531071743083,1.0148327357581122,85.14835353128187,6.824019524438485,24.592285848854573,283.8222252670773,0.03268181919524477,0.0544715202264773,10.531392661584428,12.27575981970759
3288,30,0.9023722627737226,0.7734331863511826,0.2423963091992956,796.999064647284,18.113615105620088,74.72727272727273,0.0043041523102519625,1.0279841754287034,79.26639230692359,10.469112953921009,12.493148761912261,199.99288210474387,0.05074297844345349,0.07492844729884084,16.402871432702902,15.387051665560238
5220,51,0.7557471264367817,0.41625331759247924,0.24298554763062244,1268.3845586318491,21.49804336664151,88.47457627118644,0.0011712018087467876,1.012494390913569,81.72871388393544,7.9027456008790296,37.91855986523563,125.7314000035566,0.016247908251146616,0.0376948633775199,21.096098124402307,20.083582743707687
8853,82,0.9722128092172145,0.3996784817370385,0.11392247408595157,1008.5556630829293,11.46085980776056,100.60227272727273,0.002677023405157158,1.0099953756096578,86.71220420616818,5.6654511782497,6.329121848720364,326.5649573338681,0.020887703658003666,0.03304930444879348,12.548310477463232,16.310844570894393
6120,224,0.9367647058823529,1.189548095720325,0.4823962752492561,2952.265204525447,11.904295179538094,24.677419354838708,0.056888518694988434,1.054948842649813,84.60206661530435,9.797981931939292,8.040061877131514,73.1434790146909,0.34170109477385224,0.11005498207008478,17.15917477648556,22.418135148988384
5397,59,0.7537520844913841,0.8117746748371488,0.3059146316912073,1651.0212672374457,22.311098205911428,72.93243243243244,0.010241407971998722,1.052417911487249,80.71931434767271,15.479289019584161,18.00221546674299,193.559497877029,0.048887260818304405,0.1428843693082953,19.69720329032966,22.71018959458493
30552,82,0.848095051060487,0.5900127106213858,0.07627899301790195,2330.4757946829404,16.76601291138806,219.79856115107913,0.0022709917498500718,1.0753291046174434,70.97198629218953,26.088435353377697,8.980479524725707,780.6078629384814,0.016551650465114857,0.1056377117365759,24.130312066497645,24.099257662915345
3885,40,0.8849420849420849,0.48379220516198856,0.3160302340717631,1227.7774593687998,25.05668284426122,79.28571428571429,0.0003310328010823845,1.0023583118300268,84.84994582892254,2.866964535823877,29.118676802348975,92.94171972427733,0.004754514683019816,0.009359541741446252,12.548059099006604,7.997485334522689
3816,57,0.9316037735849056,1.0476773123155916,0.527389348415553,2012.51775355375,30.49269323566288,57.81818181818182,0.010266331155170652,1.0310005552967736,84.90542697978294,9.157040809618149,17.266149010708833,115.00104203624196,0.04865967736200511,0.08068806560509652,14.168071637291407,18.30399115540216
5043,97,0.9952409280190363,0.45425825863421776,0.2283756054075861,1151.6981780704568,11.752022225208743,51.45918367346939,-0.000875195609683851,1.0007822299621463,89.67592367260396,0.6548346409239753,5.797798152240045,125.15559038019533,0.022084797385785483,0.005395236203753344,3.1917816654520066,4.513136307526784
8925,63,0.9640336134453782,0.24706004879015953,0.1007513512577821,899.2058099757053,12.845797285367219,127.5,0.0011386451171413183,1.044775992304675,86.0448091197436,6.784378680659697,10.858824224188528,290.04397449844936,0.005819703353385202,0.10768265882707909,12.947207469410005,16.861731930254642
2163,23,0.9445214979195562,0.7770705362479865,0.3031561301551848,655.7267095256647,24.286174426876467,80.11111111111111,-0.00022567745573844264,1.037764809240139,84.29341379544496,8.553763378434397,23.78756814754291,177.9284777934003,0.013287083521862043,0.13204929437824245,15.692146842781737,19.091001718605465
3093,40,0.9427740058195926,1.4445078168329446,0.5360262167719722,1657.9290884757097,36.84286863279355,68.73333333333333,0.002421599001065998,1.0628509130461596,83.56275821023749,10.362574377514521,42.64768754726263,146.4237989156438,0.026740373021315662,0.13981742755057236,18.37938074565231,22.25530145351781
6525,83,0.9052873563218391,0.4087596050245289,0.16874013082690886,1101.0293536455804,11.010293536455803,65.25,-0.0028284334800113375,1.012278197526028,83.03980128644245,11.053361470052796,10.020650489917285,162.72635772977898,0.0930706300909242,0.03665062959486899,17.023815797577708,20.351147560933192
6597,86,0.9822646657571623,0.6765208446945844,0.23010928837894856,1518.0309754359237,16.681659070724436,72.49450549450549,0.001791446325351257,1.013448089449624,87.47476535998955,5.106585605354476,9.479720870942055,235.97780551374981,0.018680400294024103,0.048837699233894694,10.939008379634894,15.126171769717562
6561,22,0.7288523090992227,0.5355803099837827,0.2626770804477353,1723.4243248175915,44.190367303015165,168.23076923076923,0.0014252749420296375,1.055316321849927,74.15321293175427,17.815700648768267,109.30717081450224,222.47909282798264,0.012566918047040968,0.12435884444885341,23.033331615630534,23.526281173409625
11100,96,0.7810810810810811,0.29982877946909514,0.17697072461734162,1964.375043252492,15.841734219778163,89.51612903225806,0.00046743396776392077,1.094420478771748,77.8355702493278,20.686428951424443,9.885592586227562,139.4364512364063,0.006968011432628401,0.22844417012683182,23.74832702672985,27.365050654791357
4200,43,0.8885714285714286,0.5616551126947756,0.34937328871428874,1467.3678126000127,28.218611780769475,80.76923076923077,0.0007391937675268803,1.0427869317799798,83.6521524802046,10.921272445849555,32.63342946116739,131.82792038000136,0.009521870120745608,0.11823963958932279,16.039317131814677,20.565404764771245
4146,51,0.9536903039073806,0.5959828528876772,0.2188654235735787,907.4160461360573,15.645104243725125,71.48275862068965,0.0009420774362625155,1.0278632417560514,86.32023770082199,5.407872354529735,9.770982167280774,308.7860681922541,0.013831842512879102,0.08838107519224042,10.547440174878632,12.721415606756342
1545,14,0.9514563106796117,0.31427769155648816,0.08593192431083067,132.7648230602334,8.85098820401556,103.0,0.05191109916864023,1.0470319622730149,85.8867170510671,8.814177747713376,3.0865311401384035,175.97045206511234,0.18641254602979784,0.10044412178406589,15.390495529766119,21.59023798409165
6477,27,0.9295970356646596,0.6641129185357879,0.1904401092067516,1233.4805873321302,33.33731317113865,175.05405405405406,0.0017514191257107987,1.0377024663384844,81.1071085772645,11.564754970231784,28.40777937304856,366.1695771638073,0.013791493598115566,0.11055129376496398,16.08374318898009,17.671746365521713
3576,99,0.8447986577181208,0.7070798775457635,0.29891753033437074,1068.9290884757097,10.180277033101998,34.05714285714286,0.004286668597033608,1.0424835680075826,86.65357024025424,6.757213937948206,4.288418234951834,78.25231821564425,0.03927602021677007,0.09980002183603888,13.696274048451,18.860962522795752
17436,91,0.9358224363386097,0.7806748527890965,0.11655360901847982,2032.2287268462142,20.32228726846214,174.36,0.011053151776811316,1.0494116131817537,85.53284123296484,9.024563165727605,18.7436559981798,406.69473859394833,0.054386430317609806,0.11953270376954109,15.048610202436487,20.405090472541154
3081,104,0.9844206426484907,0.7538972020297174,0.2574795420904577,793.2944691807002,7.413967001688786,28.794392523364486,0.05670728233692491,1.007880541852845,88.27011464764502,3.4924100509807716,1.9516132384387073,76.92486178784834,0.23696582195286886,0.03217217739352946,10.185289172108206,14.257704329117127
4173,29,0.9022286125089863,0.306234949703257,0.1470803107625473,613.7661368121098,16.58827396789486,112.78378378378379,0.000913596860144026,1.1213676711842941,81.39345737033025,12.405141140033251,13.616046942252709,159.0381791889515,0.0067154450726459,0.15443164292664507,17.690470235084387,20.90096476657165
1122,37,0.8262032085561497,1.7435882124032003,1.6250170631925225,1823.2691449020103,40.51709210893356,24.933333333333334,0.00904574047506948,1.0043801100648748,86.48797741272861,5.521679771163367,14.294860083749382,8.410046901705655,0.05712684111287146,0.0086752219757978,7.993611382592091,9.453715871089877
3861,34,0.951048951048951,0.5125358140938717,0.24817463479172358,958.2022649308448,25.215849077127494,101.60526315789474,0.0018745543055417068,1.0167639810064395,85.68022739748262,8.873046426792433,20.959934400097026,210.5948391772425,0.015533003860308137,0.042913598191756774,14.267090544801889,19.43453192148989
5220,170,0.9833333333333333,0.599630799464013,0.2529863866592721,1320.5889383614003,7.503346240689774,29.65909090909091,0.0272062416411228,1.0352687634668511,87.89661667384112,4.230805318902421,1.7983008929035011,70.98493539983683,0.1570762920929626,0.09653633321852662,11.196112724585397,15.592875842223165
1422,14,0.9641350210970464,0.715309210876967,0.3892740698002927,553.5477272560163,36.903181817067754,94.8,0.0018696032299677688,1.000107295554671,89.67831887152602,0.6893167038728295,37.72031068858138,118.54011979072739,0.016767721540853747,0.00026374582789994425,1.2036205705404712,1.6884741956656053
9480,54,0.9518987341772152,0.47314404453763725,0.1485507358679524,1408.2609760281887,21.66555347735675,145.84615384615384,0.00023783492791544755,1.0456166293835016,86.50347972732729,2.8063264956028076,21.015103182010883,396.08379963255373,0.007678470135443529,0.2552130920206857,8.488826581061096,7.38271689894443
7362,63,0.7037489812550938,0.4257883425128199,0.2325006996466405,1711.6701507985674,20.874026229250823,89.78048780487805,0.0066005321399028516,1.0298412959511534,80.00237922325887,14.199847301117115,39.94700031114473,176.96079381067295,0.041240375089751036,0.09252646217789208,20.07410013796169,22.340510843566303
6087,60,0.9339576145884673,0.45186672674276457,0.2555676374158658,1555.6402089503752,22.877061896329046,89.51470588235294,0.0006562285566884237,1.007348569803318,86.63170049038624,5.052772700053892,14.678176403114296,146.99154563994276,0.007793442241867213,0.025749548556540176,10.762603268018912,13.317640981507543
6264,51,0.89272030651341,0.3992623131893528,0.24900213323182777,1559.7493625641691,27.364023904634546,109.89473684210526,0.00011708306281340924,1.0049722338860876,83.80209228711726,5.1789443645778945,33.34060828267639,207.00391421085487,0.006663511617685065,0.019594355209570456,20.61632792268843,16.727711324595486
3621,25,0.9386909693454847,0.8914654292146371,0.27850136170011136,1008.4534307161033,32.53075582955172,116.80645161290323,0.0005065236462778496,1.024101544477529,84.57701614927011,10.127251904451944,32.3495264361313,226.43469746582835,0.017030916395226577,0.06014431965183605,13.903538702342306,18.188390112987094
16248,77,0.6693131462333826,0.6036273315038448,0.09854125140120971,1601.0982527668555,17.03296013581761,172.85106382978722,0.001818889757226046,1.0507416944528953,82.87028067167456,11.981263235037126,10.164894368476551,496.9892536499649,0.014746368984726423,0.22121858260012278,16.329570120752905,20.067289709573853
1011,34,0.973293768545994,1.3777453623441496,0.6744517290611932,681.8706980808663,19.482019945167607,28.885714285714286,0.08774248164653226,1.0013121018311137,89.28843517691156,1.4649864004761872,14.264623033387982,31.086764688135528,0.46214265049823183,0.005265077225108454,4.1491002534927635,5.859945601904748
3144,43,0.8645038167938931,0.7049875008858605,0.3297417895109711,1036.7081862224932,19.56053181551874,59.320754716981135,0.10142369248008652,1.0199634188537061,83.40356577231776,12.001386062817577,13.125257618306367,50.857096714449355,0.3984781437870711,0.04248609275962713,15.509039170971969,19.660596558376557
5139,36,0.9807355516637478,0.4266945156676451,0.09312472743826293,478.5679743052332,12.270973700134183,131.76923076923077,0.0013764678105100704,1.008484513248525,86.50416338661167,5.504113044070115,6.390106482749064,402.6443656716192,0.010299327070627787,0.025926107392493992,12.58555095119029,14.723621948553038
6738,96,0.9309884238646483,0.5797839161055047,0.22930572141167213,1545.0619508718469,14.576056140300443,63.56603773584906,0.004672619083204735,1.0244368831049802,85.66421976903864,7.578923052341127,6.688549962611995,138.17776483798403,0.05164976952714276,0.0683400180640611,14.057279401856334,17.520950913729166
7728,77,0.9107142857142857,0.22488105080719165,0.09455971406720892,730.7574703113905,8.91167646721208,94.2439024390244,0.000849484858384254,1.0460173433553746,86.60297003633185,6.877937210389811,3.637081798248846,176.65610528931765,0.006358255473496811,0.1060685870502571,13.654976266320105,18.803701835768763
1800,17,0.4666666666666667,0.5792340134608897,0.2770810112401366,498.7458202322459,19.949832809289834,72.0,0.0007952607254101298,1.072718038302699,77.94202423904366,17.33255580875851,12.563605011356527,119.09659944767525,0.015473241849281788,0.2206409236016511,20.79873350406586,20.57144019977657
5655,100,0.9899204244031831,0.39864242463916366,0.1409662715146731,797.1642654154764,7.592040623004537,53.857142857142854,0.0030449303794430863,1.0254421719041755,87.24118209010179,5.570690010371406,2.1199652148047647,77.97843762665342,0.026767455709350747,0.0757726503855955,12.446695611634283,17.238202652852678
8115,68,0.9075785582255084,1.2143474830160927,0.3564696975151923,2892.7515953357856,30.1328291180811,84.53125,0.010096521561582516,1.0074473072065988,84.0136520655836,7.034022107653696,25.25334352794742,249.03199899498358,0.05460282534683274,0.022525223820108548,10.966559810138518,12.532541612362929
4311,16,0.9157967988865693,0.3492981811463859,0.11563318089634436,498.49464284414057,23.737840135435267,205.28571428571428,-2.390224863286747e-06,1.010305467961149,83.57366719876572,9.174007034939624,24.851764198940824,334.170492963318,0.004882787895470618,0.01994942372220718,13.745645970119595,14.870146716710833
4212,41,0.8547008547008547,0.7967767025893832,0.49698317079582455,2093.293115392013,38.764687322074316,78.0,0.00030813158377673855,1.0426409047414122,85.71813381529552,5.914357742911352,29.486703503248332,151.36820449927168,0.00976166666781923,0.2717284331006897,8.984142223705241,10.796585136231904
6498,47,0.8868882733148661,0.5159118226547558,0.2475195631076903,1608.3821210737715,25.94164711409309,104.80645161290323,0.0006243524968930677,1.0263471430554705,82.3421628110897,9.581922455289174,32.69357206983179,329.6540140672259,0.0055556261682176275,0.06891980663463586,14.920899194435833,17.494794890252194
7233,58,1.0,0.6133137215936698,0.13355454168394856,966.0,16.655172413793103,124.70689655172414,0.0019228997056947813,1.0,90.0,0.0,14.696412562651227,287.1637168885811,0.012502108455522567,0.0,0.0,0.0
4299,45,0.9043963712491278,0.629219057786709,0.3051647376575002,1311.9032071895933,24.75289070169044,81.11320754716981,0.011207395625269248,1.0239568913423513,86.04501122149881,6.99596460487012,37.6387003016939,94.81992075893393,0.11088933990189535,0.07313931436566984,11.334898567966356,15.054793858013836
5139,74,0.9474605954465849,0.21609213485780154,0.17601820107843183,904.5575353420612,11.450095384076723,65.0506329113924,0.0003191174586764985,1.0068538803563247,87.61092196742729,4.839414476237047,5.780510620811715,58.057566092733175,0.0032398089995642003,0.023623229806268537,9.672188517197572,13.328278856354187
5610,148,0.9454545454545454,0.5654929599168276,0.25538691986405576,1432.7206204373529,8.630847111068391,33.795180722891565,0.016751665927178586,1.0385444523968552,83.83020716764615,12.02940763740517,3.9373155892024787,78.64044439629559,0.13824862151313969,0.0826024781615194,17.952515514569647,23.59295879995764
4362,60,0.9834938101788171,0.21093981075954696,0.1453702368579878,634.1049731745428,10.395163494664637,71.50819672131148,0.0010035496208433328,1.0159303986722634,89.29706715404363,1.4292967867779516,5.0996225046255645,80.53725804131749,0.00831514788652609,0.074699184353713,5.444894411782407,7.696998755107054
15564,54,0.9994217424826523,0.28418019516962695,0.038278387500657506,595.7648230602334,10.832087692004244,282.9818181818182,0.014010952512821424,1.0,88.87819555938194,2.285157193851616,11.472990569000158,385.14377437802204,0.062140060761362845,0.0,8.243545412107721,11.65206112307632
9093,62,0.9336852523919499,0.41475386365063655,0.1551144449996533,1410.4556483818474,21.05157684152011,135.71641791044777,0.0010607623937798963,1.013806268829239,85.84244093998825,6.5714306905089,20.482130739982917,321.83066864842294,0.007187301440815154,0.04018904718834749,15.001361435644323,18.260731712935982
8244,77,0.9104803493449781,0.6059154013669671,0.29756960698660523,2453.1638399975736,29.20433142854254,98.14285714285714,0.008748972769311716,1.0213958949496158,87.38461033729577,3.6996667263183336,33.74360436194764,152.40821928663314,0.07942164094414574,0.07760534131960636,9.74405412394254,12.052767259688693
4782,53,0.9134253450439147,0.26528679340644074,0.15477030946588777,740.1116198658754,12.132977374850416,78.39344262295081,0.0031213411019260064,1.0296253301699003,84.41870609416847,10.28998160569703,7.486865505893313,134.16350175402565,0.019949307666663762,0.07140247525242939,15.077270874934747,19.34653106911656
9456,60,0.7909263959390863,0.6522264743006164,0.2575877810545243,2435.7500576515818,25.63947429106928,99.53684210526316,0.0012574602442354703,1.0499596971089376,78.28593796050396,12.20211120773813,22.627567959500368,179.80251216126373,0.00856188429506852,0.10856297241023846,19.026413541114653,18.209245561152475
3333,116,0.9738973897389739,0.8519166276019693,0.39405220985800843,1313.3760154567422,10.854347235179688,27.545454545454547,0.011578647003294648,1.0120289214148162,88.21415760588829,3.6014488281252697,5.538863950914675,53.027047519120295,0.10699936766962863,0.05157006649653439,9.229306390867007,12.85461191647408
4638,41,1.0,0.25426890105597516,0.11319534282018111,525.0,12.804878048780488,113.1219512195122,0.0005912980852164424,1.0,90.0,0.0,6.54149797193542,299.9138246247925,0.006006503817929361,0.0,0.0,0.0
